Specimen_Filename,scientificName,flower_len_cm,flower_len_cm_log,corolla_base_cm,corolla_base_cm_log,corolla_apex_cm,corolla_apex_cm_log,base_apex_ratio,base_apex_ratio_log,degree_curvature,degree_curvature_log,stamen_ex_cm,stamen_ex_cm_log,anther_width_cm,anther_width_cm_log,anther_len_cm,anther_len_cm_log,leaf_area_cm2 ,leaf_area_cm2_log,leaf_len_cm ,leaf_len_cm_log,leaf_width_cm ,leaf_width_cm_log,leaf_len_width_ratio,leaf_len_width_ratio_log,decimallongtitude,decimallatitude
C_loretensis_MO-1290723,C_loretensis,4.226,0.625929493,0.622,-0.206209615,1.375,0.138302698,0.452363636,-0.344512313,146.389,2.165508444,1.645,0.216165902,0.408,-0.389339837,1.097,0.040206628,134.094,2.127409346,26.838,1.428750149,7.346,0.866050924,3.653416825,0.562699225,-77.083333,-1.016667
C_loretensis_MO-1290724,C_loretensis,3.222,0.508125536,0.6,-0.22184875,1.251,0.09725731,0.479616307,-0.319106059,138.029,2.139970342,1.382,0.140508043,0.421,-0.375717904,0.865,-0.062983893,124.002,2.09342869,20.3225,1.307977132,8.8465,0.946771482,2.297236195,0.36120565,-77.6,-1.116667
C_loretensis_MO-1290725,C_loretensis,3.5265,0.547343888,0.6065,-0.217169195,1.151,0.061075324,0.526933102,-0.278244518,139.7505,2.14535337,1.774,0.248953615,0.32,-0.494850022,0.977,-0.010105436,107.138,2.029943535,20.0035,1.301105991,8.1155,0.909315282,2.464851211,0.391790708,-76.916667,-1.366667
C_loretensis_MO-1290726,C_loretensis,3.9555,0.597201389,0.5155,-0.28777133,1.235,0.091666958,0.417408907,-0.379438288,147.878,2.169903568,1.6645,0.221283799,0.356,-0.448550002,0.8335,-0.079094396,73.1315,1.864104481,17.0115,1.230742609,6.239,0.795114986,2.726638884,0.435627624,-76.2125,0
C_loretensis_MO-1290727,C_loretensis,3.171,0.501196242,0.539,-0.268411235,1.237,0.0923697,0.435731609,-0.360780934,130.423,2.115354186,1.396,0.144885418,0.325,-0.488116639,0.813,-0.089909454,119.908,2.078848159,24.045,1.381024781,7.484,0.874133779,3.212854089,0.506891003,-77.966667,-1.416667
C_loretensis_MO-1290728,C_loretensis,3.113,0.493179121,0.5905,-0.228780098,1.0645,0.027145666,0.554720526,-0.255925764,132.535,2.122330582,1.0665,0.02796086,0.339,-0.469800302,0.7565,-0.121191068,124.9705,2.096807507,25.242,1.402123762,7.553,0.878119485,3.341983318,0.524004278,-77.883333,-1.583333
C_loretensis_MO-1290729,C_loretensis,3.026,0.480868924,0.5325,-0.273680388,1.277,0.106190897,0.416992952,-0.379871285,130.171,2.114514241,1.468,0.166726056,0.3695,-0.432385557,0.949,-0.022733788,197.398,2.295342748,25.7295,1.410431347,10.784,1.032779879,2.385895772,0.377651467,-78.116667,-1.583333
C_loretensis_MO-1290730,C_loretensis,3.399,0.531351165,0.535,-0.271646218,1.34,0.127104798,0.399253731,-0.398751016,148.711,2.172343094,1.766,0.246990699,0.364,-0.438898616,0.964,-0.015922966,111.212,2.046151651,20.944,1.321059629,8.03,0.904715545,2.608219178,0.416344084,N/A,N/A
C_loretensis_MO-1290732,C_loretensis,3.8885,0.589782103,0.4235,-0.373146585,1.22,0.086359831,0.347131148,-0.459506416,133.9095,2.126811388,1.689,0.22762965,0.4405,-0.356054087,1.106,0.043755127,162.31,2.210345278,24.232,1.38438926,10.373,1.015904378,2.336064784,0.368484882,-77.616667,-1.066667
C_loretensis_MO-1290733,C_loretensis,3.143,0.497344381,0.6805,-0.16717187,1.0785,0.032820149,0.630968938,-0.19999202,126.2455,2.101215907,1.7655,0.246867722,0.3805,-0.419645339,1.169,0.067814511,135.501,2.1319425,24.718,1.393013328,8.2305,0.915426219,3.003219731,0.477587109,-77.8,-0.866667
C_loretensis_MO-1290734,C_loretensis,4.3505,0.638539173,0.6105,-0.214314332,1.3865,0.141919874,0.440317346,-0.356234206,128.88,2.110185527,1.942,0.288249226,0.4385,-0.358030402,1.14,0.056904851,227.825,2.357601379,32.8115,1.516026085,9.812,0.99175754,3.34401753,0.524268545,-77.016667,-0.333333
C_loretensis_MO-1290735,C_loretensis,4.076,0.610234175,0.519,-0.284832642,1.226,0.08849047,0.423327896,-0.373323112,140.259,2.146930738,1.9,0.278753601,0.386,-0.413412695,1.103,0.042575512,197.697,2.296000079,31.997,1.505109261,8.7855,0.943766483,3.642023789,0.561342778,-77.6,-1.066667
C_loretensis_MO-1290736,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,137.309,2.137699004,29.98,1.476831629,7.356,0.866641721,4.075584557,0.610189908,N/A,N/A
C_loretensis_MO-1290737,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,138.9365,2.142816354,24.0925,1.381881868,8.496,0.929214504,2.835746234,0.452667364,-76.85,0.033333
C_loretensis_MO-1290739,C_loretensis,2.689,0.429590802,0.536,-0.27083521,0.923,-0.034798299,0.58071506,-0.236036911,133.782,2.126397684,1.392,0.143639235,0.351,-0.454692884,0.796,-0.099086932,111.721,2.048134814,20.732,1.3166412,7.759,0.889805752,2.671993814,0.426835448,N/A,N/A
C_loretensis_MO-1290740,C_loretensis,3.602,0.556543708,0.57,-0.244125144,1.012,0.005180513,0.563241107,-0.249305657,136.055,2.133714507,N/A,N/A,N/A,N/A,N/A,N/A,307.54,2.48790161,35.629,1.551803633,13.489,1.129979755,2.641337386,0.421823878,-77.616667,-1.066667
C_loretensis_MO-1290741,C_loretensis,3.436,0.536053155,0.703,-0.153044675,1.246,0.095518042,0.564205457,-0.248562717,120.148,2.079716546,1.462,0.164947373,0.338,-0.4710833,0.811,-0.090979146,141.492,2.150731885,27.161,1.433945756,7.672,0.884908594,3.54027633,0.549037161,N/A,N/A
C_loretensis_MO-1291268,C_loretensis,4.215,0.624797579,0.484,-0.315154638,1.301,0.114277297,0.372021522,-0.429431935,165.901,2.219849004,1.986,0.297979244,0.239,-0.621602099,0.894,-0.048662481,186.064,2.269662353,33.063,1.519342257,8.351,0.921738484,3.959166567,0.597603773,-76.616667,-0.416667
C_loretensis_MO-1291269,C_loretensis,3.8295,0.583142074,0.4985,-0.302334837,0.861,-0.064996849,0.578977933,-0.237337989,140.376,2.147292863,1.833,0.263162465,0.3395,-0.469160221,0.919,-0.036684489,209.574,2.321337403,30.9705,1.490948217,10.316,1.013511333,3.002181078,0.477436883,-76.383333,-0.516667
C_loretensis_MO-1292625,C_loretensis,2.834,0.452399846,0.414,-0.382999659,0.739,-0.131355562,0.560216509,-0.251644097,130.551,2.115780203,0.871,-0.059981845,0.288,-0.540607512,0.613,-0.212539525,183.422,2.263451425,26.948,1.430526539,9.872,0.994405147,2.729740681,0.436121392,-78.233333,-3.116667
C_loretensis_MO-1982159,C_loretensis,4.099,0.612677918,0.586,-0.232102384,1.204,0.080626487,0.486710963,-0.312728871,128.7,2.109578547,2.107,0.323664536,0.348,-0.458420756,0.98,-0.008773924,95.121,1.978276407,21.873,1.339908353,6.305,0.799685091,3.469151467,0.540223262,-76.666667,-0.383333
C_loretensis_MO-198673,C_loretensis,3.0605,0.485792384,0.369,-0.432973634,0.8825,-0.054285286,0.418130312,-0.378688348,148.8385,2.172715285,1.439,0.158060794,0.267,-0.573488739,0.928,-0.032452024,163.854,2.214457048,25.493,1.406420946,9.408,0.973497309,2.709715136,0.432923637,-77.666667,-0.966667
C_loretensis_MO-2021737,C_loretensis,3.3865,0.52975108,0.484,-0.315154638,0.878,-0.056505484,0.551252847,-0.258649154,133.3945,2.125137924,1.712,0.23350376,0.305,-0.515700161,0.961,-0.017276612,331.642,2.520669526,32.771,1.515489694,13.966,1.145072038,2.346484319,0.370417656,-77.333333,-0.2
C_loretensis_MO-2021740,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,149.146,2.17361161,31.995,1.505082115,7.804,0.892317261,4.099820605,0.612764854,-77.45,-1.466667
C_loretensis_MO-2021743,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,129.555,2.112454179,22.918,1.360176715,8.211,0.914396052,2.791133845,0.445780663,-77.483333,-0.816667
C_loretensis_MO-2047020,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.757,1.830954169,20.039,1.301876045,5.3515,0.72847553,3.744557601,0.573400516,-77.633333,-0.716667
C_loretensis_MO-2047037,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,211.091,2.324469717,28.474,1.454448481,10.101,1.004364371,2.818928819,0.45008411,-76.166667,-1.033333
C_loretensis_MO-2063354,C_loretensis,3.501,0.544192111,0.423,-0.373659633,1.145,0.058805487,0.369432314,-0.432465119,149.213,2.173806662,N/A,N/A,N/A,N/A,N/A,N/A,197.197,2.294900304,33.575,1.526016021,9.356,0.971090213,3.588606242,0.554925808,-77.913889,-3.020833
C_loretensis_MO-2063398,C_loretensis,2.919,0.465234095,0.396,-0.402304814,1.044,0.018700499,0.379310345,-0.421005313,138.303,2.140831601,1.173,0.069298012,0.285,-0.54515514,0.848,-0.071604148,174.185,2.241010753,24.495,1.389077444,9.777,0.990205615,2.505369745,0.398871829,-78.2175,-3.043333
C_loretensis_MO-2261001,C_loretensis,3.5295,0.547713186,0.4075,-0.389872387,1.2,0.079181246,0.339583333,-0.469053633,161.4615,2.208068983,2.2765,0.357267655,0.3655,-0.437112619,1.0775,0.032417279,288.486,2.460124742,46.74,1.669688708,10.705,1.029586672,4.366184026,0.640102036,-76.666667,-0.329167
C_loretensis_MO-2651138,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,145.889,2.164022547,20.521,1.31219852,9.834,0.992730204,2.086739882,0.319468316,-77.586389,-6.700556
C_loretensis_MO-2847077,C_loretensis,2.5845,0.412376537,0.482,-0.316952962,0.7565,-0.121191068,0.637144746,-0.195761894,162.6555,2.211268753,1.014,0.006037955,0.2825,-0.548981548,0.83,-0.080921908,106.585,2.02769609,21.497,1.332377856,7.216,0.858296525,2.979074279,0.474081332,-77.989722,-1.615556
C_loretensis_MO-286657,C_loretensis,3.265,0.513883186,0.438,-0.358525889,0.581,-0.235823868,0.753872633,-0.122702022,161.341,2.207744744,1.679,0.225050696,0.338,-0.4710833,0.792,-0.101274818,135.192,2.130950993,27.67,1.442009159,7.422,0.87052095,3.728105632,0.571488209,N/A,N/A
C_loretensis_MO-286658,C_loretensis,3.288,0.516931809,0.318,-0.49757288,1.027,0.011570444,0.309639727,-0.509143324,145.626,2.163238921,0.946,-0.024108864,0.263,-0.580044252,0.588,-0.230622674,124.791,2.096183265,27.854,1.444887571,7.026,0.846708145,3.964417876,0.598179426,N/A,N/A
C_loretensis_MO-286659,C_loretensis,3.419,0.533899101,0.458,-0.339134522,1.172,0.068927612,0.390784983,-0.408062134,129.191,2.11123226,N/A,N/A,N/A,N/A,N/A,N/A,147.968,2.170167804,28.799,1.459377408,7.911,0.898231385,3.640374163,0.561146023,-78.192778,-4.575278
C_loretensis_MO-286660,C_loretensis,2.898,0.462098381,0.305,-0.515700161,0.911,-0.040481623,0.334796926,-0.475218538,140.733,2.148395946,N/A,N/A,N/A,N/A,N/A,N/A,226.973,2.355974198,26.048,1.415774383,14.129,1.150111425,1.843584118,0.265662958,N/A,N/A
C_loretensis_MO-286662,C_loretensis,2.8,0.447158031,0.184,-0.735182177,0.581,-0.235823868,0.316695353,-0.499358309,115.054,2.060901722,0.511,-0.2915791,0.228,-0.642065153,0.463,-0.334419009,97.336,1.988273495,18.417,1.265218888,7.942,0.899929883,2.318937295,0.365289005,N/A,N/A
C_loretensis_MO-286663,C_loretensis,2.818,0.449940989,0.476,-0.322393047,1.079,0.033021445,0.441149212,-0.355414492,149.303,2.174068534,1.209,0.082426301,0.299,-0.524328812,0.605,-0.218244625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_loretensis_MO-286664,C_loretensis,3.562,0.551693915,0.455,-0.341988603,1.27,0.103803721,0.358267717,-0.445792324,149.968,2.1759986,1.463,0.165244326,0.392,-0.406713933,0.73,-0.13667714,113.429,2.054724103,21.669,1.33583887,7.346,0.866050924,2.949768582,0.469787946,N/A,N/A
C_loretensis_MO-286665,C_loretensis,3.225,0.508529719,0.407,-0.390405591,0.86,-0.065501549,0.473255814,-0.324904042,141.878,2.151915058,1.079,0.033021445,0.308,-0.511449283,0.701,-0.154281982,143.384,2.156500692,26.24,1.418963831,8.022,0.904282658,3.271004737,0.514681173,N/A,N/A
C_loretensis_MO-286666,C_loretensis,2.621,0.418467021,0.388,-0.411168274,1.066,0.027757205,0.363977486,-0.438925479,138.949,2.142855426,1.63,0.212187604,0.474,-0.324221658,0.905,-0.043351421,119.851,2.078641662,18.624,1.270072963,7.903,0.897791982,2.356573453,0.372280981,N/A,N/A
C_loretensis_MO-286667,C_loretensis,3.17,0.501059262,0.387,-0.412289035,0.815,-0.088842391,0.474846626,-0.323446644,142.529,2.153903238,1.405,0.147676324,0.242,-0.616184634,0.832,-0.079876674,211.013,2.324309212,25.603,1.408290856,11.918,1.076203381,2.148263131,0.332087475,N/A,N/A
C_loretensis_MO-286670,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156.721,2.195127194,28.586,1.456153389,7.78,0.890979597,3.674293059,0.565173792,N/A,N/A
C_loretensis_MO-346928,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,177.47,2.249124949,30.598,1.48569304,8.497,0.929265618,3.60103566,0.556427422,-78.316667,-4.916667
C_loretensis_MO-346930,C_loretensis,2.9655,0.472097928,0.3705,-0.431211788,0.961,-0.017276612,0.3855359,-0.413935175,155.345,2.191297279,1.438,0.157758886,0.265,-0.576754126,0.668,-0.175223538,146.048,2.164495614,26.602,1.424914289,7.874,0.89619541,3.378460757,0.528718879,-78.316667,-4.916667
C_loretensis_MO-797386,C_loretensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,141.6795,2.151307016,27.4525,1.4385819,7.9085,0.898094119,3.471265095,0.540487781,N/A,N/A
C_macrophyllus_MO-1292420,C_macrophyllus ,2.7605,0.440987751,0.476,-0.322393047,0.914,-0.039053804,0.520787746,-0.283339243,125.5765,2.098908374,1.388,0.142389466,0.296,-0.528708289,0.769,-0.11407366,114.1215,2.057367471,21.513,1.332700977,8.183,0.912912551,2.628986924,0.419788426,-74.383333,-10.75
C_macrophyllus_MO-1292426,C_macrophyllus ,3.273,0.514946005,0.372,-0.42945706,1.06,0.025305865,0.350943396,-0.454762925,126.039,2.100504949,1.13,0.053078443,0.283,-0.548213564,0.734,-0.13430394,276.287,2.441360451,45.039,1.653588739,11.491,1.060357825,3.919502219,0.593230915,N/A,N/A
C_macrophyllus_MO-1292427,C_macrophyllus ,3.126,0.494988974,0.464,-0.333482019,0.868,-0.061480275,0.534562212,-0.272001745,133.911,2.126816253,0.807,-0.093126465,0.255,-0.59345982,0.54,-0.26760624,147.006,2.167335061,29.404,1.468406414,7.872,0.896085085,3.735264228,0.572321329,N/A,N/A
C_macrophyllus_MO-1292428,C_macrophyllus ,2.387,0.377852419,0.443,-0.353596274,0.553,-0.257274869,0.801084991,-0.096321405,157.386,2.196966098,0.889,-0.051098239,0.223,-0.651695137,0.494,-0.306273051,59.11,1.771660959,16.492,1.217273326,6.092,0.784759895,2.707156927,0.432513431,-72.333333,-11.333333
C_macrophyllus_MO-1292429,C_macrophyllus ,2.7765,0.443497678,0.497,-0.303643611,0.83,-0.080921908,0.598795181,-0.222721704,152.2005,2.182416079,1.48,0.170261715,0.257,-0.590066877,0.5765,-0.239200688,149.1235,2.173546088,29.161,1.464802413,8.904,0.949585151,3.275044924,0.515217262,N/A,N/A
C_macrophyllus_MO-1292430,C_macrophyllus ,2.714,0.433609843,0.4865,-0.312917155,0.775,-0.110698297,0.627741935,-0.202218858,145.0565,2.161537194,1.1095,0.045127307,0.2535,-0.596022036,0.6285,-0.201694718,123.886,2.093022231,27.6885,1.442299429,7.745,0.889021422,3.575016139,0.553278007,-75.8,-9.083333
C_macrophyllus_MO-1292432,C_macrophyllus ,2.563,0.408748606,0.359,-0.444905551,0.689,-0.161780778,0.521044993,-0.283124773,131.213,2.117976865,0.959,-0.018181393,0.254,-0.595166283,0.655,-0.1837587,74.133,1.870011575,20.126,1.303757468,6.338,0.801952235,3.175449669,0.501805233,-75.25,-11.25
C_macrophyllus_MO-1292434,C_macrophyllus ,3.941,0.595606435,0.5465,-0.262409834,1.191,0.075911761,0.458858102,-0.338321595,168.244,2.225939585,1.174,0.069668097,0.3245,-0.488785299,0.737,-0.132532512,181.759,2.259495925,25.914,1.413534454,12.1685,1.085237046,2.12959691,0.328297408,N/A,N/A
C_macrophyllus_MO-1292435,C_macrophyllus ,3.295,0.517855419,0.4365,-0.360015752,1.1735,0.069483094,0.37196421,-0.429498846,142.188,2.152862946,1.535,0.18610838,0.315,-0.501689446,0.612,-0.213248578,45.6575,1.659512128,12.3035,1.090028674,6.0435,0.781288526,2.035823612,0.308740147,-78.666667,-4.3
C_macrophyllus_MO-1292436,C_macrophyllus ,4.255,0.628899564,0.6565,-0.18276527,1.748,0.242541428,0.375572082,-0.425306698,162.95,2.212054365,1.0145,0.006252051,0.3815,-0.418505458,0.8015,-0.096096473,249.277,2.396682209,33.742,1.528170821,11.538,1.062130535,2.924423644,0.466040286,N/A,N/A
C_macrophyllus_MO-1459405,C_macrophyllus ,2.5565,0.407645797,0.36,-0.443697499,0.862,-0.064492734,0.417633411,-0.379204765,126.795,2.103102128,N/A,N/A,N/A,N/A,N/A,N/A,63.5475,1.80309847,17.4135,1.24088607,5.704,0.756179517,3.052857644,0.484706553,N/A,N/A
C_panamensis_MO-1052366,C_panamensis,2.678,0.427810573,0.661,-0.179798541,1.206,0.081347308,0.548092869,-0.261145848,133.912,2.126819496,1.499,0.175801633,0.448,-0.348721986,0.892,-0.049635146,242.481,2.384677714,31.336,1.496043559,11.632,1.065654394,2.69394773,0.430389165,-80.6,8.633333
C_panamensis_MO-1052366,C_panamensis,2.91,0.463892989,0.676,-0.170053304,1.162,0.065206128,0.581755594,-0.235259432,150.351,2.177106321,1.194,0.077004327,0.447,-0.349692477,0.749,-0.125518182,230.343,2.362375019,30.137,1.479100018,11.195,1.049024098,2.69200536,0.43007592,-80.6,8.633333
C_panamensis_MO-1052367,C_panamensis,3.312,0.520090328,0.686,-0.163675884,1.379,0.139564266,0.497461929,-0.30324015,111.556,2.047492934,1.132,0.053846427,0.443,-0.353596274,0.804,-0.094743951,118.188,2.072573383,22.506,1.352298315,8.653,0.937166704,2.600947648,0.415131611,-82.416667,8.766667
C_panamensis_MO-1052368,C_panamensis,3.28,0.515873844,0.521,-0.283162277,1.029,0.012415375,0.506316812,-0.295577651,117.27,2.069186925,1.48,0.170261715,0.3,-0.522878745,0.883,-0.054039296,177.365,2.248867923,25.817,1.411905775,9.955,0.998041264,2.593370166,0.41386451,N/A,N/A
C_panamensis_MO-1052369,C_panamensis,2.861,0.456517858,0.528,-0.277366077,0.993,-0.003050752,0.531722054,-0.274315326,130.953,2.117115452,1.261,0.100715087,0.303,-0.518557371,0.81,-0.091514981,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-81.133333,8.55
C_panamensis_MO-1052370,C_panamensis,3.503,0.544440137,0.585,-0.232844134,0.934,-0.029653124,0.62633833,-0.20319101,148.913,2.172932613,1.295,0.112269768,0.336,-0.473660723,0.76,-0.119186408,241.585,2.383069965,32.695,1.514481342,11.398,1.056828653,2.868485699,0.457652689,-78.916667,9.316667
C_panamensis_MO-1052370,C_panamensis,3.87,0.587710965,0.48,-0.318758763,1.228,0.089198367,0.390879479,-0.407957129,159.314,2.202253942,1.28,0.10720997,0.403,-0.394694954,0.994,-0.002613616,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-78.916667,9.316667
C_panamensis_MO-1052371,C_panamensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106.51,2.027390385,18.426,1.265431067,8.69,0.939019776,2.120368239,0.32641129,-78.916667,9.316667
C_panamensis_MO-1052371,C_panamensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,137.567,2.138514266,25.39,1.404662701,8.893,0.949048292,2.855054537,0.455614409,-78.916667,9.316667
C_panamensis_MO-1052372,C_panamensis,2.944,0.468937806,0.509,-0.293282218,1.142,0.057666104,0.445709282,-0.350948322,163.803,2.214321851,0.869,-0.060980224,0.274,-0.562249437,0.766,-0.11577123,243.6,2.386677284,27.024,1.431749632,13.111,1.117635817,2.06117001,0.314113815,-80.596944,8.672222
C_panamensis_MO-185363,C_panamensis,3.047,0.483872454,0.601,-0.221125528,1.432,0.155943018,0.419692737,-0.377068546,142.736,2.154533522,1.543,0.188365926,0.435,-0.361510743,0.968,-0.014124643,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_panamensis_MO-185363,C_panamensis,2.996,0.476541809,0.513,-0.289882635,1.34,0.127104798,0.382835821,-0.416987433,146.999,2.16731438,1.429,0.155032229,0.455,-0.341988603,0.896,-0.04769199,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
C_panamensis_MO-2202340,C_panamensis,3.005,0.477844476,0.639,-0.194499142,1.084,0.035029282,0.589483395,-0.229528424,133.617,2.125861717,1.196,0.07773118,0.476,-0.322393047,0.868,-0.061480275,234.076,2.369356887,30.111,1.478725179,11.552,1.06265718,2.606561634,0.416067999,-80.653889,8.8025
C_panamensis_MO-2202341,C_panamensis,3.41,0.532754379,0.677,-0.169411331,1.309,0.116939647,0.517188694,-0.286350978,127.066,2.104029359,1.675,0.224014811,0.456,-0.341035157,1.142,0.057666104,194.735,2.289444015,25.575,1.407815642,10.951,1.039453779,2.33540316,0.368361863,-80.693889,8.837778
C_panamensis_MO-2526721,C_panamensis,2.599,0.41480628,0.476,-0.322393047,1.144,0.058426024,0.416083916,-0.380819072,143.083,2.155588037,0.719,-0.14327111,0.248,-0.605548319,0.518,-0.28567024,110.013,2.041444008,19.649,1.293340453,7.669,0.884738738,2.562133264,0.408601715,-81.119722,8.515
C_panamensis_MO-2920265,C_panamensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,190.885,2.280771802,27.574,1.440499771,9.483,0.976945751,2.907729621,0.463554021,-81.162444,8.547583
C_panamensis_MO-2920274,C_panamensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,127.83,2.106632789,21.842,1.339292403,8.698,0.939419403,2.511151989,0.399872999,-81.121167,8.518778
C_panamensis_MO-2920274,C_panamensis,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,120.949,2.082602282,21.537,1.333185208,8.66,0.937517892,2.486951501,0.395667316,-81.121167,8.518778
C_panamensis_MO-2920275,C_panamensis,3.132,0.495821753,0.592,-0.227678293,1.26,0.100370545,0.46984127,-0.328048838,126.918,2.10352322,1.678,0.224791956,0.4,-0.397940009,0.926,-0.033389013,122.989,2.08986627,23.359,1.368454247,8.221,0.914924648,2.841381827,0.453529598,-81.121167,8.518778
C_panamensis_MO-2920275,C_panamensis,2.992,0.475961589,0.561,-0.251037139,1.1,0.041392685,0.51,-0.292429824,133.755,2.126310026,1.28,0.10720997,0.407,-0.390405591,0.969,-0.013676223,83.738,1.922922584,19.022,1.279256177,6.366,0.803866634,2.988061577,0.475389543,-81.121167,8.518778
C_papillosus_MO-1290742,C_papillosus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,236.812,2.374403706,34.372,1.536204803,10.673,1.028286509,3.22046285,0.507918294,-77.666667,-0.666667
C_papillosus_MO-1290743,C_papillosus,4.124,0.615318657,0.461,-0.336299075,1.128,0.0523091,0.408687943,-0.388608174,137.468,2.138201614,1.591,0.20167018,0.425,-0.37161107,0.918,-0.037157319,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-77.433333,0.083333
C_papillosus_MO-1290744,C_papillosus,2.97,0.472756449,0.394,-0.404503778,1.115,0.047274867,0.353363229,-0.451778646,139.965,2.146019448,0.977,-0.010105436,0.286,-0.543633967,0.792,-0.101274818,75.422,1.877498045,19.022,1.279256177,6.758,0.829818187,2.814738088,0.44943799,-77.6,-0.716667
C_papillosus_MO-1982173,C_papillosus,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,140.061,2.146317223,25.328,1.403600898,8.349,0.921634461,3.033656725,0.481966436,-77.45,-1.466667
C_pedicellaris_MO-1290748,C_pedicellaris,4.043,0.606703741,0.515,-0.288192771,0.954,-0.020451625,0.539832285,-0.267741146,148.32,2.171199717,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-76.5833,3.55
C_pulcher_MO-1290777,C_pulcher,2.995,0.476396827,0.462,-0.335358024,1.287,0.109578547,0.358974359,-0.444936571,142.863,2.154919766,2.136,0.329601248,0.333,-0.477555766,0.922,-0.035269079,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-74.75,-11
C_pulcher_MO-1290777,C_pulcher,3.326,0.521922245,0.462,-0.335358024,1.195,0.077367905,0.386610879,-0.41272593,151.195,2.179537429,2.206,0.343605508,0.329,-0.482804102,0.886,-0.052566278,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-74.75,-11
C_pulcher_MO-1290778,C_pulcher,3.534,0.548266545,0.501,-0.300162274,1.075,0.031408464,0.466046512,-0.331570738,126.027,2.100463598,1.579,0.19838213,0.271,-0.567030709,0.589,-0.229884705,34.575,1.538762189,11.385,1.056333035,4.492,0.652439748,2.534505788,0.403893287,-74.75,-11
